날짜,종가_gold,시가_gold,고가_gold,저가_gold,변동 %_gold,종가_PH_gold,시가_PH_gold,고가_PH_gold,저가_PH_gold,변동 %_PH_gold,종가,시가,고가,저가,거래량,변동 %,종가_dollar_c,시가_dollar_c,고가_dollar_c,저가_dollar_c,변동 %_dollar_c,종가_nasdaq_c,시가_nasdaq_c,고가_nasdaq_c,저가_nasdaq_c,거래량_nasdaq_c,변동 %_nasdaq_c,종가_silver_c,시가_silver_c,고가_silver_c,저가_silver_c,거래량_silver_c,변동 %_silver_c,종가_dj,시가_dj,고가_dj,저가_dj,거래량_dj,변동 %_dj,종가_dax,시가_dax,고가_dax,저가_dax,거래량_dax,변동 %_dax,종가_eu50,시가_eu50,고가_eu50,저가_eu50,거래량_eu50,변동 %_eu50,종가_sp,시가_sp,고가_sp,저가_sp,변동 %_sp,종가_WTI,시가_WTI,고가_WTI,저가_WTI,거래량_WTI,변동 %_WTI,종가_cow,시가_cow,고가_cow,저가_cow,거래량_cow,변동 %_cow,종가_cu,시가_cu,고가_cu,저가_cu,거래량_cu,변동 %_cu
2021-11-30,1773.78,1785.34,1809.38,1769.43,-0.63,130.22,131.86,135.08,129.38,-0.86,54.92,55.28,56.52,54.54,9.53,-0.87,95.99,96.22,96.64,95.52,-0.36,15537.69,15716.5,15828.2,15451.38,1.78,-1.55,22.815,22.93,23.355,22.705,68.03,-0.16,34483.72,35056.99,35056.99,34424.44,678.8,-1.86,15100.13,15117.63,15280.04,15015.42,152.64,-1.18,4063.06,4089.51,4110.96,4027.43,67.92,-1.13,4567.0,4640.25,4646.02,4560.0,-1.9,72.76,71.27,73.16,70.8,306.71,2.31,165.77,165.4,165.93,164.95,4.29,-0.03,4.389,4.347,4.391,4.347,0.4,1.07
2021-12-01,1782.66,1774.15,1794.8,1771.96,0.5,125.96,131.44,133.58,125.91,-3.27,53.87,55.26,55.91,53.86,7.12,-1.91,96.03,95.94,96.14,95.67,0.04,15254.05,15752.27,15816.82,15243.93,1.22,-1.83,22.339,22.875,23.06,22.185,65.42,-2.09,34022.04,34678.94,35004.64,34006.98,498.38,-1.34,15472.67,15233.37,15509.46,15187.09,86.13,2.47,4179.15,4080.85,4187.86,4080.85,37.48,2.86,4513.04,4602.82,4652.94,4510.27,-1.18,73.79,73.03,73.95,72.27,270.22,1.42,164.13,165.9,166.7,163.2,4.57,-1.0,4.3895,4.3855,4.403,4.345,0.28,0.01
2021-12-02,1768.64,1783.05,1783.58,1761.68,-0.79,125.2,125.88,126.14,123.16,-0.6,53.27,53.19,53.62,52.6,8.48,-1.11,96.16,96.07,96.18,95.83,0.13,15381.32,15181.82,15444.54,15150.12,1.1,0.83,22.316,22.335,22.505,22.215,45.19,-0.1,34639.79,34076.25,34759.65,34076.25,470.58,1.82,15263.11,15300.73,15373.52,15172.9,93.61,-1.35,4108.02,4157.7,4157.7,4086.82,36.9,-1.7,4577.1,4504.73,4595.46,4504.73,1.42,75.57,73.38,76.09,72.57,268.49,2.41,165.25,164.0,165.57,162.82,5.26,0.69,4.405,4.405,4.405,4.405,0.16,0.35
2021-12-03,1783.74,1768.84,1786.44,1765.63,0.85,125.52,125.44,126.11,123.37,0.26,54.67,53.35,54.97,52.88,8.98,2.63,96.12,96.12,96.45,95.97,-0.04,15085.47,15428.71,15470.36,14931.05,1.2,-1.92,22.481,22.41,22.59,22.035,54.13,0.74,34580.08,34692.78,34801.31,34264.57,444.85,-0.17,15169.98,15422.9,15422.9,15101.71,80.65,-0.61,4080.15,4118.98,4150.42,4059.02,33.31,-0.68,4538.43,4589.49,4608.03,4495.12,-0.84,75.98,75.97,76.92,75.53,249.73,0.54,165.02,165.27,165.7,164.25,4.26,-0.14,4.4695,4.389,4.4865,4.36,0.16,1.46
2021-12-06,1778.11,1784.79,1787.87,1775.91,-0.32,127.23,125.44,127.55,124.2,1.36,55.83,54.8,56.48,54.79,7.24,2.12,96.33,96.15,96.43,96.13,0.22,15225.15,15117.63,15281.99,14931.61,1.07,0.93,22.263,22.61,22.635,22.125,41.15,-0.97,35227.03,34633.43,35356.75,34633.43,418.75,1.87,15380.79,15323.2,15415.46,15150.54,74.84,1.39,4137.11,4095.39,4146.16,4078.64,30.03,1.4,4591.67,4548.37,4612.6,4540.51,1.17,76.56,76.04,77.37,75.36,283.56,0.76,163.4,164.98,164.98,163.02,4.47,-0.98,4.4295,4.4395,4.49,4.4245,0.31,-0.89
2021-12-07,1784.04,1778.08,1788.02,1771.93,0.33,128.6,127.53,129.8,127.45,1.08,56.39,55.86,56.76,55.72,5.87,1.0,96.37,96.3,96.59,96.17,0.04,15686.92,15510.91,15720.09,15507.66,1.06,3.03,22.523,22.395,22.625,22.23,38.83,1.17,35719.43,35423.99,35819.47,35423.99,482.89,1.4,15813.94,15546.7,15827.94,15544.79,86.2,2.82,4276.2,4157.72,4277.03,4157.72,34.42,3.36,4686.75,4631.97,4694.04,4631.97,2.07,76.99,76.58,77.44,75.78,231.16,0.56,164.07,163.4,164.32,163.0,5.87,0.41,4.41,4.44,4.44,4.395,0.81,-0.44
2021-12-08,1782.06,1784.4,1793.6,1779.45,-0.11,128.89,128.29,129.13,127.36,0.23,56.36,55.62,56.48,55.3,5.54,-0.05,95.89,96.26,96.38,95.85,-0.49,15786.99,15690.65,15792.64,15618.88,921.93,0.64,22.432,22.525,22.58,22.305,28.91,-0.4,35754.75,35716.85,35840.52,35602.65,387.65,0.1,15687.09,15781.05,15834.04,15683.67,72.09,-0.8,4233.09,4273.32,4288.2,4233.09,32.55,-1.01,4701.21,4690.86,4705.06,4674.52,0.31,75.21,76.66,77.08,74.95,237.12,-2.31,164.88,164.0,165.5,163.73,4.44,0.49,4.3925,4.417,4.4355,4.3795,35.14,-0.4
2021-12-09,1774.46,1782.49,1788.05,1772.8,-0.43,125.2,126.72,126.78,124.7,-2.86,56.21,55.87,56.25,55.31,4.82,-0.27,96.27,95.96,96.34,95.96,0.39,15517.37,15720.54,15796.05,15511.12,869.5,-1.71,22.013,22.435,22.475,21.84,58.89,-1.87,35754.69,35722.26,35864.24,35577.14,353.02,0.0,15639.26,15705.93,15721.48,15613.4,60.66,-0.3,4208.3,4242.66,4246.52,4201.85,26.13,-0.59,4667.45,4691.0,4695.26,4665.98,-0.72,76.08,75.69,76.46,74.27,317.63,1.16,165.52,164.9,166.07,163.9,4.65,0.39,4.4635,4.3895,4.474,4.382,36.98,1.62
2021-12-10,1782.51,1774.94,1789.47,1769.43,0.45,124.05,125.86,125.86,123.5,-0.92,56.1,56.58,56.58,55.23,5.57,-0.2,96.1,96.21,96.43,95.98,-0.18,15630.6,15629.59,15677.6,15477.85,875.08,0.73,22.195,21.975,22.24,21.815,43.9,0.83,35970.99,35830.55,35982.69,35710.43,361.2,0.6,15623.31,15572.69,15689.5,15550.45,58.76,-0.1,4199.16,4198.18,4221.57,4178.66,25.37,-0.22,4712.02,4687.64,4713.57,4670.24,0.95,76.99,76.02,77.64,75.7,372.85,1.2,164.57,165.38,165.85,164.3,3.03,-0.57,4.4215,4.4585,4.4805,4.335,38.42,-0.94
2021-12-13,1786.94,1782.94,1791.78,1781.51,0.25,124.15,124.18,125.81,123.52,0.08,57.17,56.5,57.68,56.17,9.28,1.91,96.32,96.05,96.44,96.05,0.23,15413.28,15621.27,15637.06,15408.25,996.25,-1.39,22.328,22.195,22.43,22.16,31.88,0.6,35650.95,35958.93,35958.93,35609.53,451.59,-0.89,15621.72,15653.57,15794.31,15591.62,57.0,-0.01,4183.04,4206.45,4241.12,4176.97,24.17,-0.38,4669.15,4710.3,4710.3,4667.6,-0.91,77.85,77.18,78.58,76.51,397.9,1.12,163.43,164.5,164.7,163.2,3.48,-0.7,4.475,4.4245,4.4785,4.378,55.94,1.21
2021-12-14,1770.18,1787.19,1789.74,1766.31,-0.94,122.28,122.59,124.4,122.06,-1.51,56.17,56.62,57.15,56.15,6.87,-1.75,96.57,96.35,96.59,96.1,0.26,15237.64,15215.96,15317.55,15097.35,1.03,-1.14,21.924,22.35,22.355,21.67,52.45,-1.81,35544.18,35605.73,35779.47,35441.74,451.23,-0.3,15453.56,15680.35,15697.98,15448.45,62.44,-1.08,4144.51,4198.9,4210.52,4143.5,28.74,-0.92,4634.09,4642.99,4660.47,4606.52,-0.75,79.46,77.24,80.24,76.73,476.67,2.07,162.57,163.77,163.77,161.5,4.54,-0.52,4.4135,4.4725,4.473,4.372,51.73,-1.37
2021-12-15,1777.06,1770.49,1781.04,1753.84,0.39,120.43,121.54,121.54,117.26,-1.51,54.23,56.1,56.11,53.16,12.44,-3.45,96.51,96.55,96.91,96.3,-0.06,15565.58,15230.71,15575.76,15055.22,1.17,2.15,21.545,21.945,22.13,21.41,65.04,-1.73,35927.43,35549.35,35943.84,35389.3,432.38,1.08,15476.35,15503.64,15531.04,15451.74,54.56,0.15,4159.68,4147.16,4176.14,4147.16,25.82,0.37,4709.84,4636.46,4712.6,4611.22,1.63,78.9,79.62,80.47,78.52,414.43,-0.7,160.25,162.75,162.9,160.05,4.6,-1.43,4.3545,4.392,4.408,4.3135,56.25,-1.34
2021-12-16,1799.03,1777.4,1799.53,1775.43,1.24,126.57,122.9,126.79,122.9,5.1,59.0,54.78,59.17,54.78,13.74,8.8,96.04,96.43,96.45,95.85,-0.49,15180.43,15629.08,15633.19,15119.49,1.1,-2.47,22.485,22.07,22.56,21.93,56.37,4.36,35897.64,36036.28,36189.83,35778.21,482.77,-0.08,15636.4,15708.94,15780.93,15621.57,87.3,1.03,4201.87,4198.25,4250.9,4198.25,35.43,1.01,4668.67,4719.13,4731.99,4651.89,-0.87,78.23,78.88,79.45,77.83,389.96,-0.85,159.23,159.9,159.98,158.4,3.05,-0.64,4.41,4.354,4.4175,4.3435,46.4,1.27
2021-12-17,1797.68,1799.55,1814.63,1795.67,-0.07,126.59,127.07,128.91,126.34,0.02,59.24,59.18,60.57,58.94,22.15,0.41,96.57,96.0,96.69,95.88,0.54,15169.68,15036.77,15288.78,14960.37,3.01,-0.07,22.533,22.53,22.69,22.355,39.31,0.21,35365.44,35800.11,35800.11,35284.26,760.83,-1.48,15531.69,15599.75,15609.51,15419.55,140.84,-0.67,4161.35,4195.94,4195.94,4130.36,59.79,-0.96,4620.64,4652.5,4666.7,4600.22,-1.03,81.22,78.42,81.59,78.36,481.82,3.82,160.85,159.5,161.35,159.2,3.07,1.02,4.352,4.4015,4.431,4.3305,45.32,-1.32
2021-12-20,1789.32,1799.4,1804.32,1787.98,-0.47,126.38,125.73,126.42,124.21,-0.17,58.71,58.7,58.98,58.09,5.31,-0.89,96.55,96.67,96.69,96.33,-0.01,14980.94,14933.0,15007.3,14860.04,1.02,-1.24,22.291,22.39,22.435,22.19,35.06,-1.07,34932.16,35222.12,35222.12,34665.5,388.89,-1.23,15239.67,15152.56,15296.08,15060.1,69.12,-1.88,4107.13,4140.33,4140.33,4046.69,30.15,-1.3,4568.02,4587.9,4587.9,4531.1,-1.14,82.64,81.38,83.1,81.17,420.62,1.75,161.77,160.55,162.15,160.02,2.82,0.58,4.429,4.372,4.4385,4.366,46.66,1.77
2021-12-21,1788.36,1789.74,1800.85,1784.58,-0.05,127.98,127.2,128.6,126.26,1.27,58.18,58.97,59.1,57.74,4.98,-0.9,96.49,96.54,96.64,96.34,-0.06,15341.09,15140.43,15349.06,15015.03,976.83,2.4,22.529,22.29,22.805,22.185,45.67,1.07,35492.7,35069.5,35508.96,35069.5,349.67,1.6,15447.44,15379.08,15452.42,15305.61,53.33,1.36,4174.99,4120.48,4174.99,4120.48,23.84,1.65,4649.23,4594.96,4651.14,4583.16,1.78,82.12,82.82,82.94,81.39,364.77,-0.63,163.45,161.57,163.73,161.1,1.82,1.04,4.5765,4.4315,4.601,4.42,106.93,3.33
2021-12-22,1803.4,1788.94,1805.13,1785.41,0.84,129.61,127.94,129.74,126.71,1.27,58.5,58.11,58.65,57.15,6.18,0.55,96.08,96.47,96.6,96.02,-0.43,15521.89,15319.16,15525.97,15303.06,783.47,1.18,22.819,22.525,22.86,22.44,35.7,1.29,35753.89,35491.71,35764.67,35433.13,290.73,0.74,15593.47,15474.84,15593.47,15425.16,43.0,0.95,4217.06,4180.89,4217.06,4167.89,19.26,1.01,4696.56,4650.36,4697.67,4645.53,1.02,83.82,81.73,84.45,81.58,364.44,2.07,163.47,163.47,163.47,163.47,1.79,0.01,4.546,4.557,4.577,4.5045,62.79,-0.67
2021-12-23,1807.91,1803.69,1811.02,1798.88,0.25,130.61,129.28,131.16,128.49,0.77,59.53,58.11,59.72,58.11,6.11,1.76,96.02,96.03,96.28,95.99,-0.06,15653.37,15544.79,15697.98,15528.91,746.13,0.85,22.94,22.815,22.965,22.68,33.91,0.53,35950.56,35782.42,36060.99,35782.42,250.94,0.55,15756.31,15660.78,15768.45,15622.6,43.25,1.04,4265.86,4221.9,4270.29,4221.9,20.5,1.16,4725.78,4703.96,4740.74,4703.96,0.62,83.83,83.78,84.09,83.68,163.64,0.01,162.4,163.25,163.5,161.88,1.79,-0.65,4.4205,4.5115,4.5475,4.4125,70.02,-2.76
2021-12-24,1808.11,1808.19,1812.7,1801.61,0.01,130.77,130.16,131.65,129.41,0.12,60.18,59.28,60.31,59.09,6.44,1.09,96.09,96.15,96.26,96.05,0.08,15871.26,15696.83,15871.4,15696.83,741.1,1.39,22.989,22.9,23.15,22.655,39.29,0.21,36302.38,35954.48,36306.61,35954.48,250.26,0.98,15835.25,15705.53,15854.62,15697.44,28.9,0.5,4255.01,4265.56,4267.58,4255.01,17.35,-0.25,4791.19,4733.99,4791.49,4733.99,1.38,83.69,83.84,83.95,82.94,163.64,-0.17,163.55,162.75,164.1,162.63,1.94,0.71,4.4435,4.428,4.447,4.428,87.04,0.52
2021-12-27,1810.9,1808.19,1813.74,1802.89,0.15,130.77,130.16,131.65,129.41,0.12,60.18,59.28,60.31,59.09,6.44,1.09,96.09,96.15,96.26,96.05,0.08,15871.26,15696.83,15871.4,15696.83,741.1,1.39,22.989,22.9,23.15,22.655,39.29,0.21,36302.38,35954.48,36306.61,35954.48,250.26,0.98,15835.25,15705.53,15854.62,15697.44,28.9,0.5,4287.98,4249.9,4293.89,4240.49,13.9,0.77,4791.19,4733.99,4791.49,4733.99,1.38,83.69,83.84,83.95,82.94,163.64,-0.17,163.55,162.75,164.1,162.63,1.94,0.71,4.4435,4.428,4.447,4.428,87.04,0.52
2021-12-28,1805.37,1811.84,1820.7,1804.38,-0.31,130.25,130.76,132.3,130.14,-0.4,60.29,60.14,60.98,59.95,4.71,0.18,96.2,96.07,96.28,96.0,0.11,15781.72,15895.2,15901.47,15757.07,691.47,-0.56,23.121,23.105,23.48,23.005,42.75,0.57,36398.21,36302.99,36527.26,36302.99,239.09,0.26,15963.7,15839.19,15974.79,15832.96,34.02,0.81,4311.93,4290.54,4319.69,4287.11,16.91,0.56,4786.36,4795.49,4807.02,4780.04,-0.1,85.43,84.32,86.63,83.5,163.64,2.08,165.88,164.23,166.0,164.23,1.97,1.42,4.4335,4.4443,4.4455,4.3827,87.04,-0.23
2021-12-29,1803.66,1805.59,1808.16,1788.94,-0.09,129.66,129.23,131.18,128.55,-0.45,60.62,59.75,61.18,59.65,4.45,0.55,95.93,96.15,96.39,95.76,-0.28,15766.22,15794.92,15821.81,15679.85,699.59,-0.1,22.858,23.05,23.185,22.6,40.03,-1.14,36488.63,36421.14,36571.55,36396.19,214.4,0.25,15852.25,15952.47,15955.03,15803.59,34.97,-0.7,4284.83,4311.13,4312.45,4271.37,16.66,-0.63,4793.06,4788.64,4804.06,4778.08,0.14,86.96,86.61,87.91,85.77,113.15,1.79,166.32,165.95,167.0,165.5,1.13,0.27,4.3825,4.431,4.449,4.376,87.04,-1.15
2021-12-30,1815.01,1803.99,1817.44,1795.78,0.63,131.68,129.87,131.92,129.87,1.56,61.59,60.78,61.66,60.76,4.3,1.6,95.97,95.89,96.22,95.86,0.04,15741.56,15758.98,15868.09,15729.16,768.18,-0.16,23.06,22.87,23.155,22.63,30.54,0.88,36398.08,36522.48,36679.44,36372.13,207.64,-0.25,15884.86,15837.56,15890.74,15834.57,32.46,0.21,4306.07,4286.63,4309.54,4285.29,18.58,0.5,4778.73,4794.23,4808.93,4775.33,-0.3,86.9,86.23,87.82,86.0,30.39,-0.07,166.88,166.5,167.55,165.93,0.67,0.33,4.47,4.4035,4.4885,4.392,61.27,2.0
2021-12-31,1828.39,1815.44,1830.58,1814.15,0.74,132.45,132.34,132.74,131.38,0.58,62.02,62.04,62.17,61.32,4.52,0.7,95.97,95.99,96.11,95.57,0.0,15644.97,15722.91,15777.43,15643.93,729.41,-0.61,23.352,23.095,23.39,23.07,30.39,1.27,36338.3,36385.85,36484.94,36303.97,218.21,-0.16,16020.73,15947.44,16069.38,15943.16,56.87,0.86,4298.41,4298.41,4298.41,4298.41,25.84,-0.18,4766.18,4775.21,4786.83,4765.75,-0.26,85.14,84.57,85.56,82.78,509.1,-2.03,166.25,166.6,167.35,166.02,0.93,-0.37,4.5825,4.449,4.586,4.444,73.19,2.52
2022-01-03,1800.85,1830.14,1832.06,1797.93,-1.51,129.71,130.81,130.89,129.52,-2.07,60.98,61.17,61.75,60.9,6.49,-1.68,96.21,95.67,96.33,95.63,0.26,15832.8,15732.5,15832.8,15644.09,871.65,1.2,22.81,23.385,23.44,22.69,46.32,-2.32,36585.06,36321.59,36595.82,36246.45,347.93,0.68,16020.73,15947.44,16069.38,15943.16,56.87,0.86,4331.82,4303.94,4348.66,4303.94,25.84,0.78,4796.56,4778.14,4796.64,4758.17,0.64,83.31,84.91,86.09,81.9,511.7,-2.15,162.68,165.55,165.55,161.6,2.63,-2.15,4.524,4.5295,4.5805,4.484,68.2,-1.28
2022-01-04,1814.56,1801.34,1816.83,1798.44,0.76,130.16,130.29,132.22,129.7,0.35,60.43,61.14,61.66,60.29,7.51,-0.9,96.26,96.19,96.46,96.03,0.05,15622.72,15852.14,15852.14,15512.41,970.7,-1.33,23.056,22.92,23.14,22.655,44.91,1.08,36799.65,36636.0,36934.84,36636.0,435.08,0.59,16152.61,16069.8,16202.58,16036.52,75.19,0.82,4367.62,4346.45,4390.59,4342.25,32.59,0.83,4793.54,4804.51,4818.62,4774.27,-0.06,85.6,84.15,85.71,82.99,507.22,2.75,162.13,162.6,162.9,161.5,1.2,-0.34,4.4125,4.522,4.538,4.3865,79.0,-2.46
2022-01-05,1809.53,1814.9,1829.82,1807.97,-0.28,127.66,131.21,133.1,127.54,-1.92,60.33,60.92,61.75,60.28,7.24,-0.17,96.17,96.31,96.33,95.89,-0.09,15100.17,15547.16,15586.3,15095.18,1.01,-3.34,23.17,23.095,23.3,22.75,41.19,0.49,36407.11,36722.6,36952.65,36400.39,468.46,-1.07,16271.75,16177.44,16285.35,16161.72,68.25,0.74,4392.15,4368.78,4395.78,4367.03,29.74,0.56,4700.58,4787.99,4797.7,4699.44,-1.94,87.35,85.26,87.95,85.01,459.64,2.04,162.57,161.93,162.95,160.88,0.89,0.28,4.45,4.456,4.478,4.3855,54.59,0.85
2022-01-06,1788.68,1809.94,1811.89,1786.03,-1.15,123.38,125.48,126.14,123.3,-3.35,58.67,59.35,59.6,57.87,8.54,-2.75,96.32,96.2,96.39,96.04,0.15,15080.87,15024.15,15198.45,14914.87,951.12,-0.13,22.19,22.81,22.85,22.0,73.89,-4.23,36236.47,36409.05,36464.19,36200.68,390.19,-0.47,16052.03,16076.16,16156.56,15988.63,75.76,-1.35,4324.81,4372.45,4372.45,4304.54,32.68,-1.53,4696.05,4693.39,4725.01,4671.26,-0.1,86.61,87.15,88.54,86.2,427.8,-0.85,162.1,162.63,162.75,161.68,1.15,-0.29,4.515,4.4565,4.5345,4.419,62.13,1.46
2022-01-07,1795.63,1789.55,1799.2,1782.63,0.39,124.44,123.87,125.04,122.53,0.86,59.43,59.44,59.67,58.78,5.96,1.3,95.72,96.26,96.29,95.71,-0.62,14935.9,15095.72,15171.02,14877.63,852.53,-0.96,22.409,22.195,22.46,21.945,57.76,0.99,36231.66,36249.59,36382.84,36111.53,361.42,-0.01,15947.74,15999.02,16044.28,15862.71,74.47,-0.65,4305.83,4331.07,4335.72,4279.71,31.69,-0.44,4677.02,4697.66,4707.95,4662.74,-0.41,86.82,87.5,88.84,86.44,436.17,0.24,160.93,162.0,162.25,160.8,1.16,-0.72,4.4235,4.457,4.491,4.399,69.84,-2.03
2022-01-10,1801.41,1795.41,1802.57,1790.43,0.32,126.49,123.91,126.49,122.74,1.65,60.43,59.21,60.53,58.93,4.96,1.68,95.99,95.74,96.23,95.74,0.28,14942.83,14751.78,14953.86,14530.23,1.09,0.05,22.462,22.385,22.54,22.205,44.53,0.24,36068.87,36175.21,36175.21,35639.91,440.3,-0.45,15768.27,16006.44,16015.34,15724.23,82.83,-1.13,4239.52,4312.13,4324.64,4231.06,31.3,-1.54,4670.29,4655.34,4673.02,4582.24,-0.14,88.15,87.45,88.39,86.34,359.08,1.53,162.07,160.95,162.68,160.6,1.02,0.71,4.3125,4.412,4.412,4.308,0.46,-2.51
2022-01-11,1822.01,1801.69,1823.35,1800.09,1.14,129.27,126.78,129.3,125.81,2.2,60.91,60.43,60.95,59.86,5.22,0.79,95.62,95.93,96.07,95.58,-0.38,15153.45,14919.26,15158.71,14837.63,863.02,1.41,22.812,22.5,22.86,22.48,48.87,1.56,36252.02,36058.85,36271.47,35769.38,363.19,0.51,15941.81,15918.82,15979.99,15880.39,74.62,1.1,4281.54,4251.8,4303.17,4251.8,26.4,0.99,4713.07,4669.14,4714.13,4638.27,0.92,88.2,88.15,88.87,86.55,376.84,0.06,161.88,162.3,162.63,161.05,0.78,-0.12,4.3265,4.336,4.349,4.287,0.17,0.32
2022-01-12,1825.32,1822.49,1828.33,1814.2,0.18,131.89,130.13,131.94,129.26,2.03,61.52,61.0,61.58,60.45,3.98,1.0,94.92,95.58,95.69,94.91,-0.74,15188.39,15263.1,15319.03,15117.29,840.02,0.23,23.207,22.82,23.26,22.68,55.76,1.73,36290.32,36336.16,36453.49,36168.15,317.86,0.11,16010.32,16054.93,16061.5,15955.54,69.36,0.43,4316.39,4306.25,4328.76,4289.0,39.87,0.81,4726.35,4728.59,4748.83,4706.71,0.28,88.26,88.35,89.72,87.1,456.86,0.07,162.93,161.9,162.98,161.57,0.8,0.65,4.4315,4.33,4.4415,4.3275,0.18,2.43
2022-01-13,1822.09,1825.94,1828.38,1811.83,-0.18,130.0,131.47,132.31,129.95,-1.43,61.32,61.47,61.87,61.22,4.82,-0.33,94.79,94.99,95.02,94.66,-0.13,14806.81,15245.04,15259.71,14782.24,852.15,-2.51,23.162,23.19,23.315,23.025,53.38,-0.19,36113.62,36312.49,36513.88,36044.22,349.74,-0.49,16031.59,15959.83,16090.29,15941.78,72.98,0.13,4315.9,4319.26,4335.49,4294.99,31.41,-0.01,4659.02,4733.56,4744.13,4650.29,-1.42,90.27,87.98,90.45,86.75,465.77,2.28,162.7,162.7,163.23,162.02,0.77,-0.14,4.4935,4.4365,4.5015,4.4365,0.22,1.4
2022-01-14,1817.22,1822.55,1829.66,1814.13,-0.27,128.54,129.76,129.77,127.29,-1.12,61.22,61.34,61.4,60.46,5.18,-0.16,95.17,94.87,95.27,94.63,0.4,14893.75,14708.02,14897.67,14689.43,872.56,0.59,22.918,23.115,23.345,22.845,50.67,-1.05,35911.81,35996.43,35996.43,35641.49,396.47,-0.56,15883.24,15929.37,15970.7,15833.73,80.46,-0.93,4272.19,4307.48,4307.48,4256.61,34.93,-1.01,4662.85,4637.99,4665.13,4614.75,0.08,92.31,90.19,93.17,90.07,410.93,2.26,161.45,162.0,162.48,161.15,0.7,-0.77,4.472,4.4785,4.4785,4.46,0.12,-0.48
2022-01-17,1818.99,1817.9,1823.72,1812.67,0.1,127.1,127.95,129.91,126.73,-1.12,61.25,60.92,61.29,60.35,4.94,0.05,95.26,95.17,95.35,95.04,0.1,14506.9,14681.83,14740.54,14482.94,1.06,-2.6,23.492,22.995,23.68,22.82,105.83,2.5,35368.47,35661.76,35661.76,35262.02,427.26,-1.51,15933.72,15948.9,15962.7,15894.77,46.58,0.32,4302.14,4281.31,4310.49,4274.25,20.51,0.7,4577.34,4632.24,4632.24,4568.7,-1.83,91.32,91.82,92.73,90.73,497.75,-1.07,161.4,161.15,161.98,160.82,0.73,-0.03,4.49,4.504,4.5125,4.4305,0.2,0.4
2022-01-18,1813.54,1819.77,1823.01,1805.53,-0.3,127.1,127.95,129.91,126.73,-1.12,61.25,60.92,61.29,60.35,4.94,0.05,95.73,95.22,95.83,95.13,0.5,14506.9,14681.83,14740.54,14482.94,1.06,-2.6,24.231,23.505,24.265,23.43,73.9,3.15,35368.47,35661.76,35661.76,35262.02,427.26,-1.51,15772.56,15839.15,15843.58,15669.35,70.56,-1.01,4257.82,4293.58,4293.58,4234.29,29.77,-1.03,4577.34,4632.24,4632.24,4568.7,-1.83,91.32,91.82,92.73,90.73,497.75,-1.07,161.4,161.15,161.98,160.82,0.73,-0.03,4.49,4.504,4.5125,4.4305,0.2,0.4
2022-01-19,1839.96,1813.69,1843.72,1809.97,1.46,136.48,128.73,136.93,128.56,7.38,64.95,62.0,65.23,61.91,15.82,6.04,95.51,95.77,95.79,95.49,-0.23,14340.25,14582.22,14658.89,14331.65,935.06,-1.15,24.231,23.505,24.265,23.43,73.9,3.15,35028.65,35412.3,35547.83,35015.49,393.08,-0.96,15809.72,15639.45,15898.05,15629.86,74.92,0.24,4268.28,4249.4,4302.17,4234.62,34.56,0.25,4532.76,4588.03,4611.55,4530.2,-0.97,89.36,91.64,91.68,88.51,467.39,-2.15,161.18,161.6,161.8,160.93,0.66,-0.14,4.4675,4.5105,4.5145,4.45,0.32,-0.5
2022-01-20,1838.36,1840.3,1848.36,1835.67,-0.09,133.9,137.2,137.43,133.82,-1.89,63.84,64.66,65.49,63.71,10.53,-1.71,95.74,95.59,95.86,95.42,0.24,14154.02,14462.85,14642.03,14140.78,1.02,-1.3,24.716,24.185,24.755,24.125,75.61,2.0,34715.39,35102.66,35490.2,34670.12,369.07,-0.89,15912.33,15837.24,15912.33,15737.33,62.98,0.65,4299.61,4271.25,4300.64,4248.01,31.73,0.73,4482.73,4547.35,4602.11,4477.95,-1.1,89.66,89.86,90.58,88.41,445.62,0.34,160.27,161.2,161.2,160.18,0.5,-0.56,4.4645,4.4815,4.4825,4.417,0.28,-0.07
2022-01-21,1833.24,1838.65,1843.53,1828.04,-0.28,129.99,134.5,134.5,129.35,-2.92,63.09,64.21,64.25,62.31,9.52,-1.17,95.64,95.81,95.84,95.5,-0.1,13768.92,14046.22,14171.72,13764.24,1.32,-2.72,24.32,24.525,24.64,24.205,62.05,-1.6,34265.37,34701.69,34896.67,34229.55,523.88,-1.3,15603.88,15694.82,15728.29,15456.87,105.9,-1.94,4229.56,4278.18,4278.18,4188.93,43.75,-1.63,4397.93,4471.38,4494.52,4395.34,-1.89,89.88,90.01,91.74,89.03,492.09,0.25,158.48,159.73,159.85,157.65,1.05,-1.12,4.602,4.456,4.6325,4.4295,0.31,3.08
2022-01-24,1843.06,1834.49,1844.53,1829.09,0.54,128.4,128.52,128.92,123.99,-1.22,63.08,62.01,63.21,61.04,8.73,-0.02,95.92,95.64,96.13,95.63,0.29,13855.13,13481.5,13876.61,13094.65,1.55,0.63,23.8,24.305,24.36,23.595,72.35,-2.14,34364.5,34070.61,34420.99,33150.33,678.12,0.29,15011.13,15499.61,15587.39,14952.67,115.82,-3.8,4054.36,4213.83,4224.47,4035.28,45.81,-4.14,4410.13,4356.32,4417.35,4222.62,0.28,93.1,90.0,94.66,89.19,554.42,3.58,158.55,158.4,158.7,158.2,0.39,0.05,4.658,4.617,4.699,4.5865,0.55,1.22
